bookId	IVchapterId	IVverseId	IVverseText	KJVchapterId	KJVverseId	KJVverseText
1	39	17	And she spake unto him according to these words, saying, The Hebrew servant, which thou hast brought unto us, came in unto me to mock me;	39	17	And she spake unto him according to these words, saying, The Hebrew servant, which thou hast brought unto us, came in unto me to mock me:
1	39	18	And it came to pass, as I lifted up my voice and cried, that he left his garment with me and fled out.	39	18	And it came to pass, as I lifted up my voice and cried, that he left his garment with me, and fled out.
1	39	19	And it came to pass, when his master heard the words of his wife, which she spake unto him, saying, After this manner did thy servant to me, that his wrath was kindled.	39	19	And it came to pass, when his master heard the words of his wife, which she spake unto him, saying, After this manner did thy servant to me; that his wrath was kindled.
1	39	20	And Joseph's master took him and put him into the prison, a place where the king's prisoners were bound; and he was there in the prison.	39	20	And Joseph's master took him, and put him into the prison, a place where the king's prisoners were bound: and he was there in the prison.
1	39	21	But the Lord was with Joseph, and showed him mercy, and gave him favor in the sight of the keeper of the prison.	39	21	But the LORD was with Joseph, and showed him mercy, and gave him favor in the sight of the keeper of the prison.
1	39	22	And the keeper of the prison committed to Joseph's hand all the prisoners that were in the prison; and whatsoever they did there, he was the <b>overseer</b> of it.	39	22	And the keeper of the prison committed to Joseph's hand all the prisoners that were in the prison; and whatsoever they did there, he was the <b>doer</b> of it.
1	39	23	The keeper of the prison looked not to <b>anything</b> that was under his hand because the Lord was with him; and that which he did, the Lord made it to prosper.	39	23	The keeper of the prison looked not to <b>any thing</b> that was under his hand; because the LORD was with him, and that which he did, the LORD made it to prosper.
1	40	1	And it came to pass after these things, that the butler of the king of Egypt and his baker had offended their lord, the king of Egypt.	40	1	And it came to pass after these things, that the butler of the king of Egypt and his baker had offended their lord the king of Egypt.
1	40	2	And Pharaoh was wroth against two of his officers--against the chief of the butlers and against the chief of the bakers.	40	2	And Pharaoh was wroth against two of his officers, against the chief of the butlers, and against the chief of the bakers.
1	40	3	And he put them in ward in the house of the captain of the guard, into the prison, the place where Joseph was bound.	40	3	And he put them in ward in the house of the captain of the guard, into the prison, the place where Joseph was bound.
1	40	4	And the captain of the guard charged Joseph with them, and he served them; and they continued a season in ward.	40	4	And the captain of the guard charged Joseph with them, and he served them: and they continued a season in ward.
1	40	5	And they dreamed a dream, both of them--each man his dream in one night, each man according to the interpretation of his dream--the butler and the baker of the king of Egypt, which were bound in the prison.	40	5	And they dreamed a dream both of them, each man his dream in one night, each man according to the interpretation of his dream, the butler and the baker of the king of Egypt, which were bound in the prison.
1	40	6	And Joseph came in unto them in the morning and looked upon them; and behold, they were sad.	40	6	And Joseph came in unto them in the morning, and looked upon them, and, behold, they were sad.
1	40	7	And he asked Pharaoh's officers that were with him in the ward of his lord's house, saying, Wherefore look ye so sadly <b>to-day</b>?	40	7	And he asked Pharaoh's officers that were with him in the ward of his lord's house, saying, Wherefore look ye so sadly <b>today</b>?
1	40	8	And they said unto him, We have dreamed a dream, and there is no interpreter of it. And Joseph said unto them, Do not interpretations belong to God? Tell me them, I pray you.	40	8	And they said unto him, We have dreamed a dream, and there is no interpreter of it. And Joseph said unto them, Do not interpretations belong to God? tell me them, I pray you.
1	40	9	And the chief butler told his dream to Joseph and said to him, In my dream, behold, a vine was before me;	40	9	And the chief butler told his dream to Joseph, and said to him, In my dream, behold, a vine was before me;
1	40	10	And in the vine were three branches; and it was as though it budded, and her blossoms shot forth; and the clusters thereof brought forth ripe grapes;	40	10	And in the vine were three branches: and it was as though it budded, and her blossoms shot forth; and the clusters thereof brought forth ripe grapes:
1	40	11	And Pharaoh's cup was in my hand; and I took the grapes and pressed them into Pharaoh's cup, and I gave the cup into Pharaoh's hand.	40	11	And Pharaoh's cup was in my hand: and I took the grapes, and pressed them into Pharaoh's cup, and I gave the cup into Pharaoh's hand.
1	40	12	And Joseph said unto him, This is the interpretation of it: The three branches are three days;	40	12	And Joseph said unto him, This is the interpretation of it: The three branches are three days:
1	40	13	Yet within three days shall Pharaoh lift up thine head and restore thee unto thy place; and thou shalt deliver Pharaoh's cup into his hand after the former manner when thou wast his butler.	40	13	Yet within three days shall Pharaoh lift up thine head, and restore thee unto thy place: and thou shalt deliver Pharaoh's cup into his hand, after the former manner when thou wast his butler.
1	40	14	But think on me when it shall be well with thee and show kindness, I pray thee, unto me; and make mention of me unto Pharaoh, and bring me out of this house;	40	14	But think on me when it shall be well with thee, and show kindness, I pray thee, unto me, and make mention of me unto Pharaoh, and bring me out of this house:
1	40	15	For indeed I was stolen away out of the land of the Hebrews; and here also have I done nothing that they should put me into the dungeon.	40	15	For indeed I was stolen away out of the land of the Hebrews: and here also have I done nothing that they should put me into the dungeon.
1	40	16	When the chief baker saw that the interpretation was good, he said unto Joseph, I also was in my dream; and behold, I had three white baskets on my head;	40	16	When the chief baker saw that the interpretation was good, he said unto Joseph, I also was in my dream, and, behold, I had three white baskets on my head:
1	40	17	And in the uppermost basket there was of all manner of bakemeats for Pharaoh; and the birds did eat them out of the basket upon my head.	40	17	And in the uppermost basket there was of all manner of bakemeats for Pharaoh; and the birds did eat them out of the basket upon my head.
1	40	18	And Joseph answered and said, This is the interpretation thereof: The three baskets are three days;	40	18	And Joseph answered and said, This is the interpretation thereof: The three baskets are three days:
1	40	19	Yet within three days shall Pharaoh lift up thy head from off thee and shall hang thee on a tree; and the birds shall eat thy flesh from off thee.	40	19	Yet within three days shall Pharaoh lift up thy head from off thee, and shall hang thee on a tree; and the birds shall eat thy flesh from off thee.
1	40	20	And it came to pass the third day, which was Pharaoh's birthday, that he made a feast unto all his servants; and he lifted up the head of the chief butler and of the chief baker among his servants.	40	20	And it came to pass the third day, which was Pharaoh's birthday, that he made a feast unto all his servants: and he lifted up the head of the chief butler and of the chief baker among his servants.
1	40	21	And he restored the chief butler unto his butlership again; and he gave the cup into Pharaoh's hand;	40	21	And he restored the chief butler unto his butlership again; and he gave the cup into Pharaoh's hand:
1	40	22	But he hanged the chief baker, as Joseph had interpreted to them.	40	22	But he hanged the chief baker: as Joseph had interpreted to them.
1	40	23	Yet did not the chief butler remember Joseph, but forgat him.	40	23	Yet did not the chief butler remember Joseph, but forgat him.
1	41	1	And it came to pass at the end of two full years, that Pharaoh dreamed; and behold, he stood by the river.	41	1	And it came to pass at the end of two full years, that Pharaoh dreamed: and, behold, he stood by the river.
1	41	2	And behold, there came up out of the river seven well-favored kine and fat-fleshed; and they fed in a meadow.	41	2	And, behold, there came up out of the river seven well-favored kine and fat-fleshed; and they fed in a meadow.
1	41	3	And behold, seven other kine came up after them out of the river, ill-favored and lean-fleshed, and stood by the other kine upon the brink of the river.	41	3	And, behold, seven other kine came up after them out of the river, ill-favored and lean-fleshed; and stood by the other kine upon the brink of the river.
